fecha,pais,id_campaña,canal,gasto
2025-02-25,Colombia,organic_Colombia,organic,1669.77
2025-02-25,Colombia,paid_search_Colombia,paid_search,2969.49
2025-02-25,Colombia,social_Colombia,social,604.86
2025-02-25,Argentina,organic_Argentina,organic,2042.74
2025-02-25,Argentina,paid_search_Argentina,paid_search,552.09
2025-02-25,Argentina,social_Argentina,social,2476.56
2025-02-26,Mexico,organic_Mexico,organic,2604.93
2025-02-26,Mexico,paid_search_Mexico,paid_search,533.47
2025-02-26,Mexico,social_Mexico,social,1444.43
2025-02-26,Colombia,organic_Colombia,organic,679.05
2025-02-26,Colombia,paid_search_Colombia,paid_search,2580.79
2025-02-26,Colombia,social_Colombia,social,2271.79
2025-02-26,Argentina,organic_Argentina,organic,1245.09
2025-02-26,Argentina,paid_search_Argentina,paid_search,531.75
2025-02-26,Argentina,social_Argentina,social,2696.62
2025-02-27,Mexico,organic_Mexico,organic,2264.64
2025-02-27,Mexico,paid_search_Mexico,paid_search,2559.49
2025-02-27,Mexico,social_Mexico,social,1971.46
2025-02-27,Colombia,organic_Colombia,organic,2988.92
2025-02-27,Colombia,paid_search_Colombia,paid_search,2279.81
2025-02-27,Colombia,social_Colombia,social,831.02
2025-02-27,Argentina,organic_Argentina,organic,996.85
2025-02-27,Argentina,paid_search_Argentina,paid_search,1460.77
2025-02-27,Argentina,social_Argentina,social,784.04
2025-02-28,Mexico,organic_Mexico,organic,1523.78
2025-02-28,Mexico,paid_search_Mexico,paid_search,2178.26
2025-02-28,Mexico,social_Mexico,social,2362.64
2025-02-28,Colombia,organic_Colombia,organic,2083.37
2025-02-28,Colombia,paid_search_Colombia,paid_search,1552.63
2025-02-28,Colombia,social_Colombia,social,2715.28
2025-02-28,Argentina,organic_Argentina,organic,2477.47
2025-02-28,Argentina,paid_search_Argentina,paid_search,1677.61
2025-02-28,Argentina,social_Argentina,social,2303.14
2025-03-01,Mexico,organic_Mexico,organic,1285.76
2025-03-01,Mexico,paid_search_Mexico,paid_search,2565.67
2025-03-01,Mexico,social_Mexico,social,1997.66
2025-03-01,Colombia,organic_Colombia,organic,2665.73
2025-03-01,Colombia,paid_search_Colombia,paid_search,844.75
2025-03-01,Colombia,social_Colombia,social,2971.47
2025-03-01,Argentina,organic_Argentina,organic,1325.8
2025-03-01,Argentina,paid_search_Argentina,paid_search,732.26
2025-03-01,Argentina,social_Argentina,social,1625.45
2025-03-02,Mexico,organic_Mexico,organic,2563.5
2025-03-02,Mexico,paid_search_Mexico,paid_search,1018.16
2025-03-02,Mexico,social_Mexico,social,2220.58
2025-03-02,Colombia,organic_Colombia,organic,1966.37
2025-03-02,Colombia,paid_search_Colombia,paid_search,1035.48
2025-03-02,Colombia,social_Colombia,social,501.28
2025-03-02,Argentina,organic_Argentina,organic,1343.81
2025-03-02,Argentina,paid_search_Argentina,paid_search,1868.92
2025-03-02,Argentina,social_Argentina,social,778.93
2025-03-03,Mexico,organic_Mexico,organic,2674.67
2025-03-03,Mexico,paid_search_Mexico,paid_search,2969.11
2025-03-03,Mexico,social_Mexico,social,2040.3
2025-03-03,Colombia,organic_Colombia,organic,2043.61
2025-03-03,Colombia,paid_search_Colombia,paid_search,1467.76
2025-03-03,Colombia,social_Colombia,social,2310.52
2025-03-03,Argentina,organic_Argentina,organic,1416.81
2025-03-03,Argentina,paid_search_Argentina,paid_search,2921.05
2025-03-03,Argentina,social_Argentina,social,785.4
2025-03-04,Mexico,organic_Mexico,organic,505.59
2025-03-04,Mexico,paid_search_Mexico,paid_search,2902.89
2025-03-04,Mexico,social_Mexico,social,825.83
2025-03-04,Colombia,organic_Colombia,organic,2243.9
2025-03-04,Colombia,paid_search_Colombia,paid_search,2137.18
2025-03-04,Colombia,social_Colombia,social,2257.07
2025-03-04,Argentina,organic_Argentina,organic,2593.45
2025-03-04,Argentina,paid_search_Argentina,paid_search,523.1
2025-03-04,Argentina,social_Argentina,social,2293.99
2025-03-05,Mexico,organic_Mexico,organic,1857.56
2025-03-05,Mexico,paid_search_Mexico,paid_search,1508.72
2025-03-05,Mexico,social_Mexico,social,1079.07
2025-03-05,Colombia,organic_Colombia,organic,2382.48
2025-03-05,Colombia,paid_search_Colombia,paid_search,2628.61
2025-03-05,Colombia,social_Colombia,social,1610.57
2025-03-05,Argentina,organic_Argentina,organic,1320.59
2025-03-05,Argentina,paid_search_Argentina,paid_search,1300
2025-03-05,Argentina,social_Argentina,social,2974.46
2025-03-06,Mexico,organic_Mexico,organic,1651.4
2025-03-06,Mexico,paid_search_Mexico,paid_search,1244.98
2025-03-06,Mexico,social_Mexico,social,2727.94
2025-03-06,Colombia,organic_Colombia,organic,1338.79
2025-03-06,Colombia,paid_search_Colombia,paid_search,1037.34
2025-03-06,Colombia,social_Colombia,social,2793.68
2025-03-06,Argentina,organic_Argentina,organic,2971.77
2025-03-06,Argentina,paid_search_Argentina,paid_search,514.64
2025-03-06,Argentina,social_Argentina,social,2188.01
2025-03-07,Mexico,organic_Mexico,organic,2431.44
2025-03-07,Mexico,paid_search_Mexico,paid_search,2709.79
2025-03-07,Mexico,social_Mexico,social,1616.76
2025-03-07,Colombia,organic_Colombia,organic,2208.18
2025-03-07,Colombia,paid_search_Colombia,paid_search,1354.81
2025-03-07,Colombia,social_Colombia,social,1323.2
2025-03-07,Argentina,organic_Argentina,organic,2440.72
2025-03-07,Argentina,paid_search_Argentina,paid_search,674.71
2025-03-07,Argentina,social_Argentina,social,2896.24
2025-03-08,Mexico,organic_Mexico,organic,1430.22
2025-03-08,Mexico,paid_search_Mexico,paid_search,2796.79
2025-03-08,Mexico,social_Mexico,social,2337.36
2025-03-08,Colombia,organic_Colombia,organic,905.4
2025-03-08,Colombia,paid_search_Colombia,paid_search,955.49
2025-03-08,Colombia,social_Colombia,social,760.35
2025-03-08,Argentina,organic_Argentina,organic,2219.39
2025-03-08,Argentina,paid_search_Argentina,paid_search,2419.68
2025-03-08,Argentina,social_Argentina,social,2717.79
2025-03-09,Mexico,organic_Mexico,organic,777.29
2025-03-09,Mexico,paid_search_Mexico,paid_search,2979.65
2025-03-09,Mexico,social_Mexico,social,2261.8
2025-03-09,Colombia,organic_Colombia,organic,2314.17
2025-03-09,Colombia,paid_search_Colombia,paid_search,2674.55
2025-03-09,Colombia,social_Colombia,social,2707.99
2025-03-09,Argentina,organic_Argentina,organic,2460.54
2025-03-09,Argentina,paid_search_Argentina,paid_search,2039.28
2025-03-09,Argentina,social_Argentina,social,2703.46
2025-03-10,Mexico,organic_Mexico,organic,1817.97
2025-03-10,Mexico,paid_search_Mexico,paid_search,2880.9
2025-03-10,Mexico,social_Mexico,social,658.58
2025-03-10,Colombia,organic_Colombia,organic,1664.65
2025-03-10,Colombia,paid_search_Colombia,paid_search,1793.57
2025-03-10,Colombia,social_Colombia,social,2928.11
2025-03-10,Argentina,organic_Argentina,organic,1518.44
2025-03-10,Argentina,paid_search_Argentina,paid_search,2007.83
2025-03-10,Argentina,social_Argentina,social,1535.76
2025-03-11,Mexico,organic_Mexico,organic,2689.86
2025-03-11,Mexico,paid_search_Mexico,paid_search,2946.8
2025-03-11,Mexico,social_Mexico,social,1707.33
2025-03-11,Colombia,organic_Colombia,organic,1206.49
2025-03-11,Colombia,paid_search_Colombia,paid_search,865.82
2025-03-11,Colombia,social_Colombia,social,1615.39
2025-03-11,Argentina,organic_Argentina,organic,2296.31
2025-03-11,Argentina,paid_search_Argentina,paid_search,1187.95
2025-03-11,Argentina,social_Argentina,social,1815.6
2025-03-12,Mexico,organic_Mexico,organic,1862.52
2025-03-12,Mexico,paid_search_Mexico,paid_search,2272.92
2025-03-12,Mexico,social_Mexico,social,969.87
2025-03-12,Colombia,organic_Colombia,organic,1768.93
2025-03-12,Colombia,paid_search_Colombia,paid_search,581.57
2025-03-12,Colombia,social_Colombia,social,2083.91
2025-03-12,Argentina,organic_Argentina,organic,1989
2025-03-12,Argentina,paid_search_Argentina,paid_search,1641.58
2025-03-12,Argentina,social_Argentina,social,1581.3
2025-03-13,Mexico,organic_Mexico,organic,2834.77
2025-03-13,Mexico,paid_search_Mexico,paid_search,1770.31
2025-03-13,Mexico,social_Mexico,social,1467.01
2025-03-13,Colombia,organic_Colombia,organic,881.84
2025-03-13,Colombia,paid_search_Colombia,paid_search,2149.67
2025-03-13,Colombia,social_Colombia,social,2219.17
2025-03-13,Argentina,organic_Argentina,organic,2133.74
2025-03-13,Argentina,paid_search_Argentina,paid_search,691.8
2025-03-13,Argentina,social_Argentina,social,2829.92
2025-03-14,Mexico,organic_Mexico,organic,711.85
2025-03-14,Mexico,paid_search_Mexico,paid_search,1056.25
2025-03-14,Mexico,social_Mexico,social,2617
2025-03-14,Colombia,organic_Colombia,organic,908.29
2025-03-14,Colombia,paid_search_Colombia,paid_search,2596.73
2025-03-14,Colombia,social_Colombia,social,2907.91
2025-03-14,Argentina,organic_Argentina,organic,2636.93
2025-03-14,Argentina,paid_search_Argentina,paid_search,2340.49
2025-03-14,Argentina,social_Argentina,social,1700.72
2025-03-15,Mexico,organic_Mexico,organic,2000.39
2025-03-15,Mexico,paid_search_Mexico,paid_search,2778.67
2025-03-15,Mexico,social_Mexico,social,2826.9
2025-03-15,Colombia,organic_Colombia,organic,744.06
2025-03-15,Colombia,paid_search_Colombia,paid_search,1691.2
2025-03-15,Colombia,social_Colombia,social,2517.14
2025-03-15,Argentina,organic_Argentina,organic,2675.72
2025-03-15,Argentina,paid_search_Argentina,paid_search,1485.68
2025-03-15,Argentina,social_Argentina,social,1435.46
2025-03-16,Mexico,organic_Mexico,organic,1193.85
2025-03-16,Mexico,paid_search_Mexico,paid_search,2406.21
2025-03-16,Mexico,social_Mexico,social,575.12
2025-03-16,Colombia,organic_Colombia,organic,1783.06
2025-03-16,Colombia,paid_search_Colombia,paid_search,2579.61
2025-03-16,Colombia,social_Colombia,social,1467.96
2025-03-16,Argentina,organic_Argentina,organic,1290.87
2025-03-16,Argentina,paid_search_Argentina,paid_search,2468.62
2025-03-16,Argentina,social_Argentina,social,1630.64
2025-03-17,Mexico,organic_Mexico,organic,2380.07
2025-03-17,Mexico,paid_search_Mexico,paid_search,533.88
2025-03-17,Mexico,social_Mexico,social,1010.72
2025-03-17,Colombia,organic_Colombia,organic,2026.73
2025-03-17,Colombia,paid_search_Colombia,paid_search,856.19
2025-03-17,Colombia,social_Colombia,social,2562.97
2025-03-17,Argentina,organic_Argentina,organic,1142.13
2025-03-17,Argentina,paid_search_Argentina,paid_search,784.67
2025-03-17,Argentina,social_Argentina,social,1254.99
2025-03-18,Mexico,organic_Mexico,organic,2127.39
2025-03-18,Mexico,paid_search_Mexico,paid_search,554.52
2025-03-18,Mexico,social_Mexico,social,597.7
2025-03-18,Colombia,organic_Colombia,organic,2755.39
2025-03-18,Colombia,paid_search_Colombia,paid_search,1786.94
2025-03-18,Colombia,social_Colombia,social,725.58
2025-03-18,Argentina,organic_Argentina,organic,2454.71
2025-03-18,Argentina,paid_search_Argentina,paid_search,2197.85
2025-03-18,Argentina,social_Argentina,social,2566.51
2025-03-19,Mexico,organic_Mexico,organic,1295.6
2025-03-19,Mexico,paid_search_Mexico,paid_search,2775.27
2025-03-19,Mexico,social_Mexico,social,1582.66
2025-03-19,Colombia,organic_Colombia,organic,708.99
2025-03-19,Colombia,paid_search_Colombia,paid_search,1766
2025-03-19,Colombia,social_Colombia,social,1490.12
2025-03-19,Argentina,organic_Argentina,organic,1911.73
2025-03-19,Argentina,paid_search_Argentina,paid_search,695.47
2025-03-19,Argentina,social_Argentina,social,1376.88
2025-03-20,Mexico,organic_Mexico,organic,767.58
2025-03-20,Mexico,paid_search_Mexico,paid_search,1208.18
2025-03-20,Mexico,social_Mexico,social,1055.35
2025-03-20,Colombia,organic_Colombia,organic,2662.43
2025-03-20,Colombia,paid_search_Colombia,paid_search,2038.09
2025-03-20,Colombia,social_Colombia,social,2065.47
2025-03-20,Argentina,organic_Argentina,organic,1737.1
2025-03-20,Argentina,paid_search_Argentina,paid_search,2643.27
2025-03-20,Argentina,social_Argentina,social,2882.59
2025-03-21,Mexico,organic_Mexico,organic,1620.17
2025-03-21,Mexico,paid_search_Mexico,paid_search,1566.3
2025-03-21,Mexico,social_Mexico,social,2794.58
2025-03-21,Colombia,organic_Colombia,organic,779.63
2025-03-21,Colombia,paid_search_Colombia,paid_search,2639.25
2025-03-21,Colombia,social_Colombia,social,2818.25
2025-03-21,Argentina,organic_Argentina,organic,1812.19
2025-03-21,Argentina,paid_search_Argentina,paid_search,894.59
2025-03-21,Argentina,social_Argentina,social,2699.24
2025-03-22,Mexico,organic_Mexico,organic,1638.03
2025-03-22,Mexico,paid_search_Mexico,paid_search,1156.59
2025-03-22,Mexico,social_Mexico,social,1576.11
2025-03-22,Colombia,organic_Colombia,organic,945.31
2025-03-22,Colombia,paid_search_Colombia,paid_search,2258.04
2025-03-22,Colombia,social_Colombia,social,2869.48
2025-03-22,Argentina,organic_Argentina,organic,619.11
2025-03-22,Argentina,paid_search_Argentina,paid_search,2105.4
2025-03-22,Argentina,social_Argentina,social,2375.49
2025-03-23,Mexico,organic_Mexico,organic,2423.01
2025-03-23,Mexico,paid_search_Mexico,paid_search,1236.86
2025-03-23,Mexico,social_Mexico,social,2878.95
2025-03-23,Colombia,organic_Colombia,organic,2899.55
2025-03-23,Colombia,paid_search_Colombia,paid_search,2761.22
2025-03-23,Colombia,social_Colombia,social,1298.04
2025-03-23,Argentina,organic_Argentina,organic,2990.6
2025-03-23,Argentina,paid_search_Argentina,paid_search,1297.98
2025-03-23,Argentina,social_Argentina,social,2804.65
2025-03-24,Mexico,organic_Mexico,organic,2938.28
2025-03-24,Mexico,paid_search_Mexico,paid_search,585.56
2025-03-24,Mexico,social_Mexico,social,1895.26
2025-03-24,Colombia,organic_Colombia,organic,2421
2025-03-24,Colombia,paid_search_Colombia,paid_search,663.73
2025-03-24,Colombia,social_Colombia,social,744.95
2025-03-24,Argentina,organic_Argentina,organic,2387.88
2025-03-24,Argentina,paid_search_Argentina,paid_search,2237.02
2025-03-24,Argentina,social_Argentina,social,1168.73
2025-03-25,Mexico,organic_Mexico,organic,1332.11
2025-03-25,Mexico,paid_search_Mexico,paid_search,2969.28
2025-03-25,Mexico,social_Mexico,social,2993.4
2025-03-25,Colombia,organic_Colombia,organic,922.63
2025-03-25,Colombia,paid_search_Colombia,paid_search,810.64
2025-03-25,Colombia,social_Colombia,social,2105.36
2025-03-25,Argentina,organic_Argentina,organic,1679.68
2025-03-25,Argentina,paid_search_Argentina,paid_search,843.26
2025-03-25,Argentina,social_Argentina,social,2307.75
2025-03-26,Mexico,organic_Mexico,organic,2770.95
2025-03-26,Mexico,paid_search_Mexico,paid_search,2834.31
2025-03-26,Mexico,social_Mexico,social,590.64
2025-03-26,Colombia,organic_Colombia,organic,547.28
2025-03-26,Colombia,paid_search_Colombia,paid_search,2790.82
2025-03-26,Colombia,social_Colombia,social,2841.48
2025-03-26,Argentina,organic_Argentina,organic,2369.91
2025-03-26,Argentina,paid_search_Argentina,paid_search,1040.64
2025-03-26,Argentina,social_Argentina,social,1587.44
2025-03-27,Mexico,organic_Mexico,organic,2921.5
2025-03-27,Mexico,paid_search_Mexico,paid_search,1917.8
2025-03-27,Mexico,social_Mexico,social,1857.03
2025-03-27,Colombia,organic_Colombia,organic,2971.19
2025-03-27,Colombia,paid_search_Colombia,paid_search,1290.25
2025-03-27,Colombia,social_Colombia,social,2345.12
2025-03-27,Argentina,organic_Argentina,organic,2357.61
2025-03-27,Argentina,paid_search_Argentina,paid_search,2884.87
2025-03-27,Argentina,social_Argentina,social,2233.71
2025-03-28,Mexico,organic_Mexico,organic,1300.24
2025-03-28,Mexico,paid_search_Mexico,paid_search,2553.86
2025-03-28,Mexico,social_Mexico,social,1804.88
2025-03-28,Colombia,organic_Colombia,organic,676.5
2025-03-28,Colombia,paid_search_Colombia,paid_search,1450.98
2025-03-28,Colombia,social_Colombia,social,603.17
2025-03-28,Argentina,organic_Argentina,organic,1040.38
2025-03-28,Argentina,paid_search_Argentina,paid_search,1955.53
2025-03-28,Argentina,social_Argentina,social,1475.66
2025-03-29,Mexico,organic_Mexico,organic,2097.19
2025-03-29,Mexico,paid_search_Mexico,paid_search,2467.24
2025-03-29,Mexico,social_Mexico,social,2769.14
2025-03-29,Colombia,organic_Colombia,organic,2802.7
2025-03-29,Colombia,paid_search_Colombia,paid_search,1921.42
2025-03-29,Colombia,social_Colombia,social,1391.51
2025-03-29,Argentina,organic_Argentina,organic,2417.71
2025-03-29,Argentina,paid_search_Argentina,paid_search,650.12
2025-03-29,Argentina,social_Argentina,social,1490.41
2025-03-30,Mexico,organic_Mexico,organic,828.11
2025-03-30,Mexico,paid_search_Mexico,paid_search,1731.35
2025-03-30,Mexico,social_Mexico,social,2408.97
2025-03-30,Colombia,organic_Colombia,organic,2629.57
2025-03-30,Colombia,paid_search_Colombia,paid_search,2563.4
2025-03-30,Colombia,social_Colombia,social,882.63
2025-03-30,Argentina,organic_Argentina,organic,2458.53
2025-03-30,Argentina,paid_search_Argentina,paid_search,1744.8
2025-03-30,Argentina,social_Argentina,social,1358.22
2025-03-31,Mexico,organic_Mexico,organic,2238.17
2025-03-31,Mexico,paid_search_Mexico,paid_search,2006.13
2025-03-31,Mexico,social_Mexico,social,2382.97
2025-03-31,Colombia,organic_Colombia,organic,2830.91
2025-03-31,Colombia,paid_search_Colombia,paid_search,612.18
2025-03-31,Colombia,social_Colombia,social,2945.61
2025-03-31,Argentina,organic_Argentina,organic,2418.3
2025-03-31,Argentina,paid_search_Argentina,paid_search,546.85
2025-03-31,Argentina,social_Argentina,social,2293.72
2025-04-01,Mexico,organic_Mexico,organic,1588.59
2025-04-01,Mexico,paid_search_Mexico,paid_search,1113.38
2025-04-01,Mexico,social_Mexico,social,1004.92
2025-04-01,Colombia,organic_Colombia,organic,2226.62
2025-04-01,Colombia,paid_search_Colombia,paid_search,1794.02
2025-04-01,Colombia,social_Colombia,social,1141.43
2025-04-01,Argentina,organic_Argentina,organic,2836.63
2025-04-01,Argentina,paid_search_Argentina,paid_search,2381.43
2025-04-01,Argentina,social_Argentina,social,1662.12
2025-04-02,Mexico,organic_Mexico,organic,2618.67
2025-04-02,Mexico,paid_search_Mexico,paid_search,1565.52
2025-04-02,Mexico,social_Mexico,social,1646.79
2025-04-02,Colombia,organic_Colombia,organic,1088.54
2025-04-02,Colombia,paid_search_Colombia,paid_search,2135.97
2025-04-02,Colombia,social_Colombia,social,1699.24
2025-04-02,Argentina,organic_Argentina,organic,776.65
2025-04-02,Argentina,paid_search_Argentina,paid_search,872.62
2025-04-02,Argentina,social_Argentina,social,1359.38
2025-04-03,Mexico,organic_Mexico,organic,2079.1
2025-04-03,Mexico,paid_search_Mexico,paid_search,955.01
2025-04-03,Mexico,social_Mexico,social,2603.31
2025-04-03,Colombia,organic_Colombia,organic,1772.7
2025-04-03,Colombia,paid_search_Colombia,paid_search,1264.02
2025-04-03,Colombia,social_Colombia,social,2888.12
2025-04-03,Argentina,organic_Argentina,organic,2828.62
2025-04-03,Argentina,paid_search_Argentina,paid_search,2405.88
2025-04-03,Argentina,social_Argentina,social,2451.95
2025-04-04,Mexico,organic_Mexico,organic,2924.95
2025-04-04,Mexico,paid_search_Mexico,paid_search,2188.7
2025-04-04,Mexico,social_Mexico,social,1919.23
2025-04-04,Colombia,organic_Colombia,organic,1496.64
2025-04-04,Colombia,paid_search_Colombia,paid_search,1294.32
2025-04-04,Colombia,social_Colombia,social,743.49
2025-04-04,Argentina,organic_Argentina,organic,842.11
2025-04-04,Argentina,paid_search_Argentina,paid_search,2195.9
2025-04-04,Argentina,social_Argentina,social,630.78
2025-04-05,Mexico,organic_Mexico,organic,2611.13
2025-04-05,Mexico,paid_search_Mexico,paid_search,1982.97
2025-04-05,Mexico,social_Mexico,social,1488.23
2025-04-05,Colombia,organic_Colombia,organic,2063.86
2025-04-05,Colombia,paid_search_Colombia,paid_search,1965.5
2025-04-05,Colombia,social_Colombia,social,2317.42
2025-04-05,Argentina,organic_Argentina,organic,977.94
2025-04-05,Argentina,paid_search_Argentina,paid_search,2456.57
2025-04-05,Argentina,social_Argentina,social,2613.24
2025-04-06,Mexico,organic_Mexico,organic,1191.92
2025-04-06,Mexico,paid_search_Mexico,paid_search,1584.45
2025-04-06,Mexico,social_Mexico,social,2009.39
2025-04-06,Colombia,organic_Colombia,organic,1242.79
2025-04-06,Colombia,paid_search_Colombia,paid_search,1284.26
2025-04-06,Colombia,social_Colombia,social,1281.05
2025-04-06,Argentina,organic_Argentina,organic,981.91
2025-04-06,Argentina,paid_search_Argentina,paid_search,2044.79
2025-04-06,Argentina,social_Argentina,social,1670.75
2025-04-07,Mexico,organic_Mexico,organic,2833.06
2025-04-07,Mexico,paid_search_Mexico,paid_search,1068.41
2025-04-07,Mexico,social_Mexico,social,1571.1
2025-04-07,Colombia,organic_Colombia,organic,2024.73
2025-04-07,Colombia,paid_search_Colombia,paid_search,730.82
2025-04-07,Colombia,social_Colombia,social,1831.64
2025-04-07,Argentina,organic_Argentina,organic,1489.46
2025-04-07,Argentina,paid_search_Argentina,paid_search,1423.21
2025-04-07,Argentina,social_Argentina,social,788.44
2025-04-08,Mexico,organic_Mexico,organic,1619.03
2025-04-08,Mexico,paid_search_Mexico,paid_search,2997.21
2025-04-08,Mexico,social_Mexico,social,2306.55
2025-04-08,Colombia,organic_Colombia,organic,2706.41
2025-04-08,Colombia,paid_search_Colombia,paid_search,803.34
2025-04-08,Colombia,social_Colombia,social,905.32
2025-04-08,Argentina,organic_Argentina,organic,959.84
2025-04-08,Argentina,paid_search_Argentina,paid_search,2825.69
2025-04-08,Argentina,social_Argentina,social,2267.89
2025-04-09,Mexico,organic_Mexico,organic,821.65
2025-04-09,Mexico,paid_search_Mexico,paid_search,2675
2025-04-09,Mexico,social_Mexico,social,2186.09
2025-04-09,Colombia,organic_Colombia,organic,1466.77
2025-04-09,Colombia,paid_search_Colombia,paid_search,2843.17
2025-04-09,Colombia,social_Colombia,social,2524.52
2025-04-09,Argentina,organic_Argentina,organic,2084.06
2025-04-09,Argentina,paid_search_Argentina,paid_search,1620.5
2025-04-09,Argentina,social_Argentina,social,1617.24
2025-04-10,Mexico,organic_Mexico,organic,530.09
2025-04-10,Mexico,paid_search_Mexico,paid_search,900.22
2025-04-10,Mexico,social_Mexico,social,2985.3
2025-04-10,Colombia,organic_Colombia,organic,1457.55
2025-04-10,Colombia,paid_search_Colombia,paid_search,605.02
2025-04-10,Colombia,social_Colombia,social,836.96
2025-04-10,Argentina,organic_Argentina,organic,1568.67
2025-04-10,Argentina,paid_search_Argentina,paid_search,568.23
2025-04-10,Argentina,social_Argentina,social,2641.67
2025-04-11,Mexico,organic_Mexico,organic,648.7
2025-04-11,Mexico,paid_search_Mexico,paid_search,1998.4
2025-04-11,Mexico,social_Mexico,social,1019.84
2025-04-11,Colombia,organic_Colombia,organic,1094.33
2025-04-11,Colombia,paid_search_Colombia,paid_search,1805.77
2025-04-11,Colombia,social_Colombia,social,1248.96
2025-04-11,Argentina,organic_Argentina,organic,2797.2
2025-04-11,Argentina,paid_search_Argentina,paid_search,1975.86
2025-04-11,Argentina,social_Argentina,social,529.41
2025-04-12,Mexico,organic_Mexico,organic,2544.38
2025-04-12,Mexico,paid_search_Mexico,paid_search,2012.43
2025-04-12,Mexico,social_Mexico,social,1096.23
2025-04-12,Colombia,organic_Colombia,organic,1141.81
2025-04-12,Colombia,paid_search_Colombia,paid_search,2129.3
2025-04-12,Colombia,social_Colombia,social,2552.18
2025-04-12,Argentina,organic_Argentina,organic,1722.17
2025-04-12,Argentina,paid_search_Argentina,paid_search,1648.06
2025-04-12,Argentina,social_Argentina,social,2414.69
2025-04-13,Mexico,organic_Mexico,organic,998.5
2025-04-13,Mexico,paid_search_Mexico,paid_search,1146.51
2025-04-13,Mexico,social_Mexico,social,1792.3
2025-04-13,Colombia,organic_Colombia,organic,2781.69
2025-04-13,Colombia,paid_search_Colombia,paid_search,1282.75
2025-04-13,Colombia,social_Colombia,social,1714.96
2025-04-13,Argentina,organic_Argentina,organic,1755.88
2025-04-13,Argentina,paid_search_Argentina,paid_search,750.85
2025-04-13,Argentina,social_Argentina,social,1189.58
2025-04-14,Mexico,organic_Mexico,organic,937.27
2025-04-14,Mexico,paid_search_Mexico,paid_search,770.89
2025-04-14,Mexico,social_Mexico,social,2972.83
2025-04-14,Colombia,organic_Colombia,organic,1280.83
2025-04-14,Colombia,paid_search_Colombia,paid_search,1254.61
2025-04-14,Colombia,social_Colombia,social,825.87
2025-04-14,Argentina,organic_Argentina,organic,1502.33
2025-04-14,Argentina,paid_search_Argentina,paid_search,2821.06
2025-04-14,Argentina,social_Argentina,social,640.98
2025-04-15,Mexico,organic_Mexico,organic,1494.61
2025-04-15,Mexico,paid_search_Mexico,paid_search,2547.24
2025-04-15,Mexico,social_Mexico,social,2941.47
2025-04-15,Colombia,organic_Colombia,organic,2850.39
2025-04-15,Colombia,paid_search_Colombia,paid_search,1051.63
2025-04-15,Colombia,social_Colombia,social,1246.96
2025-04-15,Argentina,organic_Argentina,organic,2435.64
2025-04-15,Argentina,paid_search_Argentina,paid_search,1064.27
2025-04-15,Argentina,social_Argentina,social,1838.18
2025-04-16,Mexico,organic_Mexico,organic,822.63
2025-04-16,Mexico,paid_search_Mexico,paid_search,594.56
2025-04-16,Mexico,social_Mexico,social,948.58
2025-04-16,Colombia,organic_Colombia,organic,608.25
2025-04-16,Colombia,paid_search_Colombia,paid_search,2566.05
2025-04-16,Colombia,social_Colombia,social,566.53
2025-04-16,Argentina,organic_Argentina,organic,847.78
2025-04-16,Argentina,paid_search_Argentina,paid_search,1056.46
2025-04-16,Argentina,social_Argentina,social,645.59
2025-04-17,Mexico,organic_Mexico,organic,1281.69
2025-04-17,Mexico,paid_search_Mexico,paid_search,1679.03
2025-04-17,Mexico,social_Mexico,social,2613.53
2025-04-17,Colombia,organic_Colombia,organic,2718.5
2025-04-17,Colombia,paid_search_Colombia,paid_search,1376.71
2025-04-17,Colombia,social_Colombia,social,2544.17
2025-04-17,Argentina,organic_Argentina,organic,552.76
2025-04-17,Argentina,paid_search_Argentina,paid_search,1927.66
2025-04-17,Argentina,social_Argentina,social,1120.11
2025-04-18,Mexico,organic_Mexico,organic,1331.29
2025-04-18,Mexico,paid_search_Mexico,paid_search,685.69
2025-04-18,Mexico,social_Mexico,social,1292.88
2025-04-18,Colombia,organic_Colombia,organic,2001.17
2025-04-18,Colombia,paid_search_Colombia,paid_search,1531.17
2025-04-18,Colombia,social_Colombia,social,1802.53
2025-04-18,Argentina,organic_Argentina,organic,1837.64
2025-04-18,Argentina,paid_search_Argentina,paid_search,737.35
2025-04-18,Argentina,social_Argentina,social,2963.99
2025-04-19,Mexico,organic_Mexico,organic,1911.35
2025-04-19,Mexico,paid_search_Mexico,paid_search,889.34
2025-04-19,Mexico,social_Mexico,social,1271.51
2025-04-19,Colombia,organic_Colombia,organic,1733.01
2025-04-19,Colombia,paid_search_Colombia,paid_search,2511.43
2025-04-19,Colombia,social_Colombia,social,2611.02
2025-04-19,Argentina,organic_Argentina,organic,1592.65
2025-04-19,Argentina,paid_search_Argentina,paid_search,1288.65
2025-04-19,Argentina,social_Argentina,social,1978.68
2025-04-20,Mexico,organic_Mexico,organic,1284.19
2025-04-20,Mexico,paid_search_Mexico,paid_search,1876.04
2025-04-20,Mexico,social_Mexico,social,1303.59
2025-04-20,Colombia,organic_Colombia,organic,1141.41
2025-04-20,Colombia,paid_search_Colombia,paid_search,1852.97
2025-04-20,Colombia,social_Colombia,social,1523.78
2025-04-20,Argentina,organic_Argentina,organic,1053.53
2025-04-20,Argentina,paid_search_Argentina,paid_search,1063.51
